home_team,away_team,description,events,release_speed,inning,outs_when_up,pitch_type,stand,type
LAD,SF,foul,,83.7,1,0,Slider,Right,Strike
LAD,SF,foul,,92.8,1,0,Sinker,Right,Strike
LAD,SF,ball,,83.7,1,0,Slider,Right,Ball
LAD,SF,ball,,93.1,1,0,Sinker,Right,Ball
LAD,SF,called_strike,,92.9,1,0,Sinker,Right,Strike
SF,SD,hit_into_play,single,86.5,6,2,Changeup,Left,X
SF,SD,called_strike,,89.8,6,2,Sinker,Left,Strike
SF,SD,called_strike,,83.9,6,2,Changeup,Left,Strike
SF,SD,ball,,83.8,6,2,Changeup,Left,Ball
SF,SD,hit_into_play,single,85.2,6,2,Changeup,Right,X
SF,SD,ball,,89.9,6,2,Sinker,Right,Ball
SF,SD,ball,,90.7,6,2,Sinker,Right,Ball
SF,SD,called_strike,strikeout,80.9,6,1,Slider,Left,Strike
SF,SD,foul,,81.7,6,1,Slider,Left,Strike
SF,SD,swinging_strike,,85,6,1,Changeup,Left,Strike
SF,SD,ball,,84,6,1,Changeup,Left,Ball
SF,SD,called_strike,,81.3,6,1,Slider,Left,Strike
SF,SD,called_strike,strikeout,82,6,0,Slider,Left,Strike
SF,SD,foul,,84.9,6,0,Changeup,Left,Strike
SF,SD,called_strike,,90,6,0,Sinker,Left,Strike
SF,SD,ball,,78.6,6,0,Slider,Left,Ball
SF,SD,ball,,79.6,6,0,Slider,Left,Ball
SF,SD,called_strike,strikeout,90.7,5,2,Sinker,Right,Strike
SF,SD,foul,,84.9,5,2,Changeup,Right,Strike
SF,SD,ball,,84.3,5,2,Changeup,Right,Ball
SF,SD,foul,,80.8,5,2,Slider,Right,Strike
SF,SD,foul,,81,5,2,Slider,Right,Strike
SF,SD,called_strike,,80.5,5,2,Slider,Right,Strike
SF,SD,called_strike,,91.2,5,2,Sinker,Right,Strike
SF,SD,hit_into_play,field_out,81.9,5,1,Slider,Left,X
SF,SD,ball,,90.6,5,1,4-Seam,Left,Ball
SF,SD,foul,,88.6,5,1,Sinker,Left,Strike
SF,SD,foul,,84.3,5,1,Changeup,Left,Strike
SF,SD,foul,,90.9,5,1,Sinker,Left,Strike
SF,SD,ball,,82.2,5,1,Slider,Left,Ball
SF,SD,ball,,91.5,5,1,4-Seam,Left,Ball
SF,SD,foul,,85.6,5,1,Changeup,Left,Strike
SF,SD,called_strike,,81.6,5,1,Slider,Left,Strike
SF,SD,hit_into_play,field_out,80.9,5,0,Slider,Right,X
SF,SD,ball,,90,5,0,Sinker,Right,Ball
SF,SD,called_strike,,90.7,5,0,Sinker,Right,Strike
SF,SD,swinging_strike,strikeout,82.6,4,2,Slider,Right,Strike
SF,SD,foul,,88.2,4,2,Changeup,Right,Strike
SF,SD,foul,,81.1,4,2,Slider,Right,Strike
SF,SD,called_strike,,80.7,4,2,Slider,Right,Strike
SF,SD,foul,,91.6,4,2,Sinker,Right,Strike
SF,SD,ball,,90.6,4,2,Sinker,Right,Ball
SF,SD,ball,,82.4,4,2,Slider,Right,Ball
SF,SD,hit_into_play,single,85.8,4,2,Changeup,Left,X
SF,SD,called_strike,,91.6,4,2,4-Seam,Left,Strike
SF,SD,foul,,90.6,4,2,Sinker,Left,Strike
SF,SD,foul_tip,strikeout,84.8,4,1,Changeup,Left,Strike
SF,SD,ball,,86.2,4,1,Slider,Left,Ball
SF,SD,foul,,84.8,4,1,Changeup,Left,Strike
SF,SD,called_strike,,92.2,4,1,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,85.5,4,0,Changeup,Right,X
SF,SD,ball,,90.7,4,0,Sinker,Right,Ball
SF,SD,ball,walk,89.6,4,0,Sinker,Left,Ball
SF,SD,called_strike,,90.3,4,0,Sinker,Left,Strike
SF,SD,ball,,90.3,4,0,Sinker,Left,Ball
SF,SD,ball,,85.3,4,0,Changeup,Left,Ball
SF,SD,ball,,84.8,4,0,Changeup,Left,Ball
SF,SD,swinging_strike,strikeout,86.1,3,2,Changeup,Left,Strike
SF,SD,foul,,83.2,3,2,Slider,Left,Strike
SF,SD,ball,,90.7,3,2,Sinker,Left,Ball
SF,SD,ball,,87.6,3,2,Changeup,Left,Ball
SF,SD,ball,,91.2,3,2,4-Seam,Left,Ball
SF,SD,called_strike,,91.8,3,2,Sinker,Left,Strike
SF,SD,foul,,82.5,3,2,Slider,Left,Strike
SF,SD,hit_into_play,field_out,92.5,3,1,Sinker,Right,X
SF,SD,called_strike,,91.4,3,1,Sinker,Right,Strike
SF,SD,hit_into_play,single,91.6,3,1,Sinker,Left,X
SF,SD,called_strike,,92.4,3,1,Sinker,Left,Strike
SF,SD,ball,,86.6,3,1,Changeup,Left,Ball
SF,SD,ball,,91,3,1,Sinker,Left,Ball
SF,SD,ball,,90.5,3,1,4-Seam,Left,Ball
SF,SD,called_strike,,82.8,3,1,Slider,Left,Strike
SF,SD,hit_into_play,field_out,91.3,3,0,Sinker,Right,X
SF,SD,ball,,81.9,3,0,Slider,Right,Ball
SF,SD,ball,,81.5,3,0,Slider,Right,Ball
SF,SD,called_strike,,89.9,3,0,Sinker,Right,Strike
SF,SD,hit_into_play,force_out,91.5,2,1,Sinker,Right,X
SF,SD,called_strike,,91.1,2,1,Sinker,Right,Strike
SF,SD,ball,,91.4,2,1,Sinker,Right,Ball
SF,SD,swinging_strike,strikeout,86.1,2,0,Changeup,Left,Strike
SF,SD,ball,,85.3,2,0,Changeup,Left,Ball
SF,SD,foul,,93,2,0,Sinker,Left,Strike
SF,SD,swinging_strike,,85.1,2,0,Changeup,Left,Strike
SF,SD,called_strike,,92.7,2,0,Sinker,Left,Strike
SF,SD,foul,catcher_interf,91.5,2,0,Sinker,Left,Strike
SF,SD,ball,,82.3,2,0,Slider,Left,Ball
SF,SD,ball,,87.3,2,0,Changeup,Left,Ball
SF,SD,foul,,82.8,2,0,Slider,Left,Strike
SF,SD,foul,,92,2,0,Sinker,Left,Strike
SF,SD,ball,,86.7,2,0,Changeup,Left,Ball
SF,SD,called_strike,,90.6,2,0,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,92.1,1,2,Sinker,Right,X
SF,SD,ball,,92.9,1,2,Sinker,Right,Ball
SF,SD,ball,,92.1,1,2,Sinker,Right,Ball
SF,SD,foul,,92.7,1,2,Sinker,Right,Strike
SF,SD,ball,,82.4,1,2,Slider,Right,Ball
SF,SD,hit_into_play,field_out,92.9,1,1,Sinker,Left,X
SF,SD,ball,,83.8,1,1,Slider,Left,Ball
SF,SD,foul,,92.7,1,1,Sinker,Left,Strike
SF,SD,foul,,87.7,1,1,Changeup,Left,Strike
SF,SD,foul,,93.4,1,1,4-Seam,Left,Strike
SF,SD,foul,,87.5,1,1,Changeup,Left,Strike
SF,SD,swinging_strike,,88.5,1,1,Changeup,Left,Strike
SF,SD,ball,,88.1,1,1,Changeup,Left,Ball
SF,SD,called_strike,,93.3,1,1,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,92.7,1,0,Sinker,Left,X
SF,SD,foul,,87.3,1,0,Changeup,Left,Strike
SF,SD,swinging_strike,,92.4,1,0,Sinker,Left,Strike
SF,SD,called_strike,,92,1,0,Sinker,Left,Strike
DET,SF,hit_into_play,single,82.5,5,2,Slider,Left,X
DET,SF,called_strike,,90.1,5,2,Sinker,Left,Strike
DET,SF,hit_into_play,single,87.1,5,2,Changeup,Left,X
DET,SF,foul,,87.4,5,2,Changeup,Left,Strike
DET,SF,called_strike,,87.6,5,2,Changeup,Left,Strike
DET,SF,hit_into_play,field_error,82.7,5,2,Slider,Left,X
DET,SF,called_strike,,90.7,5,2,Sinker,Left,Strike
DET,SF,called_strike,,83,5,2,Slider,Left,Strike
DET,SF,called_strike,strikeout,82.6,5,1,Slider,Left,Strike
DET,SF,foul,,86.8,5,1,Changeup,Left,Strike
DET,SF,foul,,86.9,5,1,Changeup,Left,Strike
DET,SF,ball,,90.6,5,1,4-Seam,Left,Ball
DET,SF,foul,,82.6,5,1,Slider,Left,Strike
DET,SF,foul,,86.2,5,1,Changeup,Left,Strike
DET,SF,called_strike,,86,5,1,Changeup,Left,Strike
DET,SF,ball,walk,81.9,5,1,Slider,Left,Ball
DET,SF,foul,,87.1,5,1,Changeup,Left,Strike
DET,SF,ball,,82.3,5,1,Slider,Left,Ball
DET,SF,ball,,85.6,5,1,Changeup,Left,Ball
DET,SF,foul,,86.7,5,1,Changeup,Left,Strike
DET,SF,ball,,83,5,1,Slider,Left,Ball
DET,SF,hit_into_play,double,92.3,5,1,Sinker,Left,X
DET,SF,called_strike,,92.2,5,1,Sinker,Left,Strike
DET,SF,ball,,89,5,1,Sinker,Left,Ball
DET,SF,ball,,85.9,5,1,Changeup,Left,Ball
DET,SF,ball,,90.9,5,1,Sinker,Left,Ball
DET,SF,hit_into_play,single,83.2,5,1,Slider,Left,X
DET,SF,called_strike,,91.2,5,1,Sinker,Left,Strike
DET,SF,hit_into_play,field_out,87.1,5,0,Changeup,Left,X
DET,SF,foul,,86.2,5,0,Changeup,Left,Strike
DET,SF,foul,,91.6,5,0,Sinker,Left,Strike
DET,SF,called_strike,,81.1,5,0,Slider,Left,Strike
DET,SF,hit_into_play,field_out,84.8,4,2,Changeup,Left,X
DET,SF,ball,,81.3,4,2,Slider,Left,Ball
DET,SF,hit_into_play,field_out,85.9,4,1,Changeup,Left,X
DET,SF,ball,walk,92,4,1,Sinker,Left,Ball
DET,SF,ball,,85.5,4,1,Changeup,Left,Ball
DET,SF,ball,,90.5,4,1,4-Seam,Left,Ball
DET,SF,ball,,83.3,4,1,Slider,Left,Ball
DET,SF,foul,,85.9,4,1,Changeup,Left,Strike
DET,SF,hit_into_play,field_out,87,4,0,Changeup,Left,X
DET,SF,foul,,90.5,4,0,Sinker,Left,Strike
DET,SF,called_strike,strikeout,83.5,3,2,Slider,Left,Strike
DET,SF,foul,,86.1,3,2,Changeup,Left,Strike
DET,SF,foul,,83.1,3,2,Slider,Left,Strike
DET,SF,foul,,85.9,3,2,Changeup,Left,Strike
DET,SF,hit_into_play,field_out,82.4,3,1,Slider,Left,X
DET,SF,ball,,81.3,3,1,Slider,Left,Ball
DET,SF,foul,,86.5,3,1,Changeup,Left,Strike
DET,SF,swinging_strike,,87.4,3,1,Changeup,Left,Strike
DET,SF,ball,walk,90.9,3,1,Sinker,Left,Ball
DET,SF,called_strike,,91.3,3,1,Sinker,Left,Strike
DET,SF,ball,,85.9,3,1,Changeup,Left,Ball
DET,SF,ball,,91.8,3,1,Sinker,Left,Ball
DET,SF,ball,,82.9,3,1,Slider,Left,Ball
DET,SF,swinging_strike_blocked,strikeout,87.1,3,0,Changeup,Left,Strike
DET,SF,foul,,83.1,3,0,Slider,Left,Strike
DET,SF,foul,,86.6,3,0,Changeup,Left,Strike
DET,SF,swinging_strike,,86.9,3,0,Changeup,Left,Strike
DET,SF,called_strike,,92.2,3,0,Sinker,Left,Strike
DET,SF,hit_into_play,field_out,92.8,2,2,Sinker,Left,X
DET,SF,called_strike,,83,2,2,Slider,Left,Strike
DET,SF,hit_into_play,field_out,86.3,2,1,Changeup,Left,X
DET,SF,ball,,92,2,1,Sinker,Left,Ball
DET,SF,swinging_strike,,87.2,2,1,Changeup,Left,Strike
DET,SF,foul,,84.1,2,1,Slider,Left,Strike
DET,SF,swinging_strike_blocked,strikeout,87.4,2,0,Changeup,Left,Strike
DET,SF,foul,,84,2,0,Slider,Left,Strike
DET,SF,foul,,86.8,2,0,Changeup,Left,Strike
DET,SF,called_strike,,83.9,2,0,Slider,Left,Strike
DET,SF,called_strike,,85.8,2,0,Changeup,Left,Strike
DET,SF,swinging_strike,strikeout,82.6,1,2,Slider,Left,Strike
DET,SF,foul,,86.6,1,2,Changeup,Left,Strike
DET,SF,swinging_strike,,86.5,1,2,Changeup,Left,Strike
DET,SF,ball,,83,1,2,Slider,Left,Ball
DET,SF,swinging_strike,,86.1,1,2,Changeup,Left,Strike
DET,SF,swinging_strike,strikeout,86.3,1,1,Changeup,Left,Strike
DET,SF,ball,,82.3,1,1,Slider,Left,Ball
DET,SF,called_strike,,86.7,1,1,Changeup,Left,Strike
DET,SF,ball,,83.5,1,1,Slider,Left,Ball
DET,SF,foul,,86.8,1,1,Changeup,Left,Strike
DET,SF,ball,,92.3,1,1,Sinker,Left,Ball
DET,SF,hit_into_play,field_out,86.1,1,0,Changeup,Left,X
DET,SF,foul,,92.1,1,0,Sinker,Left,Strike
DET,SF,called_strike,,92.4,1,0,Sinker,Left,Strike
DET,SF,called_strike,,91.8,1,0,Sinker,Left,Strike
DET,SF,ball,,85.5,1,0,Changeup,Left,Ball
DET,SF,ball,,92,1,0,Sinker,Left,Ball
DET,SF,ball,,91.3,1,0,Sinker,Left,Ball
SF,AZ,hit_into_play,single,90.7,5,2,Sinker,Right,X
SF,AZ,foul,,82.3,5,2,Slider,Right,Strike
SF,AZ,swinging_strike,,82,5,2,Slider,Right,Strike
SF,AZ,ball,,82.1,5,2,Slider,Right,Ball
SF,AZ,swinging_strike,,81.8,5,2,Slider,Right,Strike
SF,AZ,hit_into_play,single,85.7,5,2,Changeup,Left,X
SF,AZ,ball,,82.1,5,2,Slider,Left,Ball
SF,AZ,called_strike,,81.8,5,2,Slider,Left,Strike
SF,AZ,called_strike,,82.4,5,2,Slider,Left,Strike
SF,AZ,hit_into_play,single,90.5,5,2,Sinker,Right,X
SF,AZ,swinging_strike,,82.7,5,2,Slider,Right,Strike
SF,AZ,hit_into_play,force_out,82.7,5,1,Slider,Left,X
SF,AZ,foul,,85.1,5,1,Changeup,Left,Strike
SF,AZ,ball,,85.1,5,1,Changeup,Left,Ball
SF,AZ,called_strike,,85.2,5,1,Changeup,Left,Strike
SF,AZ,called_strike,,88.8,5,1,Sinker,Left,Strike
SF,AZ,hit_into_play,field_error,87.5,5,1,Changeup,Right,X
SF,AZ,hit_into_play,field_out,82.9,5,0,Slider,Left,X
SF,AZ,called_strike,,81.6,5,0,Slider,Left,Strike
SF,AZ,hit_into_play,field_out,86.8,4,2,Changeup,Left,X
SF,AZ,swinging_strike,,88.7,4,2,Sinker,Left,Strike
SF,AZ,hit_into_play,field_out,85.6,4,1,Changeup,Left,X
SF,AZ,called_strike,,83.5,4,1,Changeup,Left,Strike
SF,AZ,hit_into_play,field_out,86,4,0,Changeup,Left,X
SF,AZ,foul,,85.7,4,0,Changeup,Left,Strike
SF,AZ,swinging_strike,,85.1,4,0,Changeup,Left,Strike
SF,AZ,hit_into_play,single,90.2,4,0,Sinker,Right,X
SF,AZ,foul_tip,,90.7,4,0,Sinker,Right,Strike
SF,AZ,ball,,90.1,4,0,Sinker,Right,Ball
SF,AZ,hit_into_play,single,86.9,4,0,Changeup,Left,X
SF,AZ,foul,,90.5,4,0,Sinker,Left,Strike
SF,AZ,foul,,86,4,0,Changeup,Left,Strike
SF,AZ,hit_into_play,field_out,92.1,3,2,Sinker,Right,X
SF,AZ,hit_into_play,double,83,3,2,Slider,Left,X
SF,AZ,foul_tip,,91.7,3,2,Sinker,Left,Strike
SF,AZ,ball,,86.2,3,2,Changeup,Left,Ball
SF,AZ,hit_into_play,double,81.5,3,2,Slider,Right,X
SF,AZ,ball,,85.9,3,2,Changeup,Right,Ball
SF,AZ,foul,,85,3,2,Changeup,Right,Strike
SF,AZ,ball,,82.4,3,2,Slider,Right,Ball
SF,AZ,ball,,82,3,2,Slider,Right,Ball
SF,AZ,swinging_strike,,86.6,3,2,Changeup,Right,Strike
SF,AZ,called_strike,,80.9,3,2,Slider,Right,Strike
SF,AZ,hit_into_play,single,85,3,1,Changeup,Left,X
SF,AZ,foul,,83.5,3,1,Slider,Left,Strike
SF,AZ,foul,,85.9,3,1,Changeup,Left,Strike
SF,AZ,ball,,92.5,3,1,4-Seam,Left,Ball
SF,AZ,foul,,85.4,3,1,Changeup,Left,Strike
SF,AZ,foul,,86.2,3,1,Changeup,Left,Strike
SF,AZ,hit_into_play,sac_bunt,82.1,3,0,Slider,Left,X
SF,AZ,foul_bunt,,91.5,3,0,Sinker,Left,Strike
SF,AZ,ball,walk,92.6,3,0,Sinker,Left,Ball
SF,AZ,ball,,83.1,3,0,Slider,Left,Ball
SF,AZ,ball,,86.3,3,0,Changeup,Left,Ball
SF,AZ,foul,,85.6,3,0,Changeup,Left,Strike
SF,AZ,swinging_strike,,87.9,3,0,Changeup,Left,Strike
SF,AZ,ball,,92.5,3,0,Sinker,Left,Ball
SF,AZ,called_strike,,92,3,0,Sinker,Left,Strike
SF,AZ,hit_into_play,grounded_into_double_play,86,2,1,Changeup,Left,X
SF,AZ,foul,,83.9,2,1,Slider,Left,Strike
SF,AZ,foul,,86.1,2,1,Changeup,Left,Strike
SF,AZ,ball,,90.6,2,1,Sinker,Left,Ball
SF,AZ,swinging_strike,,86.6,2,1,Changeup,Left,Strike
SF,AZ,ball,walk,92.2,2,1,Sinker,Right,Ball
SF,AZ,foul,,90.8,2,1,Sinker,Right,Strike
SF,AZ,called_strike,,91.9,2,1,Sinker,Right,Strike
SF,AZ,called_strike,,90.9,2,1,Sinker,Right,Strike
SF,AZ,ball,,92.3,2,1,Sinker,Right,Ball
SF,AZ,ball,,92.1,2,1,Sinker,Right,Ball
SF,AZ,ball,,91.7,2,1,Sinker,Right,Ball
SF,AZ,hit_into_play,field_out,88.1,2,0,Changeup,Left,X
SF,AZ,foul,,91.5,2,0,Sinker,Left,Strike
SF,AZ,ball,,92.2,2,0,Sinker,Left,Ball
SF,AZ,called_strike,,91.8,2,0,Sinker,Left,Strike
SF,AZ,hit_into_play,double_play,86.5,1,1,Changeup,Right,X
SF,AZ,ball,,82,1,1,Slider,Right,Ball
SF,AZ,ball,,83.9,1,1,Slider,Right,Ball
SF,AZ,foul,,91.9,1,1,Sinker,Right,Strike
SF,AZ,foul,,91.7,1,1,Sinker,Right,Strike
SF,AZ,called_strike,,91.8,1,1,Sinker,Right,Strike
SF,AZ,foul,,92,1,1,Sinker,Right,Strike
SF,AZ,ball,walk,84.6,1,1,Changeup,Left,Ball
SF,AZ,ball,,92.1,1,1,Sinker,Left,Ball
SF,AZ,ball,,83.2,1,1,Slider,Left,Ball
SF,AZ,ball,,86.6,1,1,Changeup,Left,Ball
SF,AZ,foul,,83,1,1,Slider,Left,Strike
SF,AZ,called_strike,,86.3,1,1,Changeup,Left,Strike
SF,AZ,called_strike,,92.2,1,1,Sinker,Left,Strike
SF,AZ,hit_into_play,single,93,1,1,Sinker,Right,X
SF,AZ,called_strike,,92.9,1,1,Sinker,Right,Strike
SF,AZ,ball,,93,1,1,4-Seam,Right,Ball
SF,AZ,hit_into_play,field_out,92.2,1,0,Sinker,Left,X
SF,PIT,foul_tip,strikeout,86.9,8,2,Changeup,Left,Strike
SF,PIT,swinging_strike,,87.2,8,2,Changeup,Left,Strike
SF,PIT,ball,,86.6,8,2,Changeup,Left,Ball
SF,PIT,called_strike,,81.8,8,2,Slider,Left,Strike
SF,PIT,ball,walk,83.8,8,2,Changeup,Left,Ball
SF,PIT,ball,,83.3,8,2,Changeup,Left,Ball
SF,PIT,ball,,81.1,8,2,Slider,Left,Ball
SF,PIT,ball,,84.5,8,2,Changeup,Left,Ball
SF,PIT,called_strike,,85.8,8,2,Changeup,Left,Strike
SF,PIT,hit_into_play,field_out,81.4,8,1,Slider,Right,X
SF,PIT,called_strike,,85,8,1,Changeup,Right,Strike
SF,PIT,ball,walk,83.3,8,1,Changeup,Left,Ball
SF,PIT,ball,,84.3,8,1,Changeup,Left,Ball
SF,PIT,ball,,82.1,8,1,Slider,Left,Ball
SF,PIT,ball,,85.1,8,1,Changeup,Left,Ball
SF,PIT,called_strike,,85.2,8,1,Changeup,Left,Strike
SF,PIT,hit_into_play,double,90.1,8,1,Sinker,Left,X
SF,PIT,hit_into_play,field_out,81.4,8,0,Slider,Left,X
SF,PIT,hit_into_play,field_out,84,7,2,Changeup,Left,X
SF,PIT,hit_into_play,single,85.8,7,2,Changeup,Left,X
SF,PIT,called_strike,,80.6,7,2,Slider,Left,Strike
SF,PIT,swinging_strike,,89.7,7,2,Sinker,Left,Strike
SF,PIT,ball,,80,7,2,Slider,Left,Ball
SF,PIT,hit_into_play,field_out,86.6,7,1,Changeup,Left,X
SF,PIT,called_strike,,80.9,7,1,Slider,Left,Strike
SF,PIT,ball,,86,7,1,Changeup,Left,Ball
SF,PIT,ball,,84.7,7,1,Changeup,Left,Ball
SF,PIT,hit_into_play,field_out,85.4,7,0,Changeup,Left,X
SF,PIT,ball,,85.9,7,0,Changeup,Left,Ball
SF,PIT,foul_tip,,84.8,7,0,Changeup,Left,Strike
SF,PIT,called_strike,,80.7,7,0,Slider,Left,Strike
SF,PIT,swinging_strike,strikeout,85.5,6,2,Changeup,Left,Strike
SF,PIT,swinging_strike,,84.8,6,2,Changeup,Left,Strike
SF,PIT,called_strike,,82.2,6,2,Slider,Left,Strike
SF,PIT,hit_into_play,field_out,85.4,6,1,Changeup,Right,X
SF,PIT,ball,,80.7,6,1,Slider,Right,Ball
SF,PIT,foul,,80.9,6,1,Slider,Right,Strike
SF,PIT,ball,,90.7,6,1,Sinker,Right,Ball
SF,PIT,foul,,90.3,6,1,Sinker,Right,Strike
SF,PIT,hit_into_play,field_out,85.7,6,0,Changeup,Left,X
SF,PIT,called_strike,,81.1,6,0,Slider,Left,Strike
SF,PIT,hit_into_play,field_out,90.7,5,2,Sinker,Left,X
SF,PIT,ball,,90.2,5,2,Sinker,Left,Ball
SF,PIT,hit_into_play,single,86.2,5,2,Changeup,Left,X
SF,PIT,called_strike,strikeout,87.1,5,1,Changeup,Left,Strike
SF,PIT,ball,,82.5,5,1,Slider,Left,Ball
SF,PIT,ball,,81.4,5,1,Slider,Left,Ball
SF,PIT,swinging_strike,,85.2,5,1,Changeup,Left,Strike
SF,PIT,ball,,81.7,5,1,Slider,Left,Ball
SF,PIT,called_strike,,80.7,5,1,Slider,Left,Strike
SF,PIT,swinging_strike,strikeout,81.1,5,0,Slider,Left,Strike
SF,PIT,ball,,92.7,5,0,4-Seam,Left,Ball
SF,PIT,ball,,90.4,5,0,4-Seam,Left,Ball
SF,PIT,foul,,86.4,5,0,Changeup,Left,Strike
SF,PIT,called_strike,,81,5,0,Slider,Left,Strike
SF,PIT,hit_into_play,grounded_into_double_play,85.8,4,1,Changeup,Left,X
SF,PIT,ball,,86.6,4,1,Changeup,Left,Ball
SF,PIT,swinging_strike,strikeout,92.1,4,0,4-Seam,Left,Strike
SF,PIT,foul,,84.4,4,0,Changeup,Left,Strike
SF,PIT,called_strike,,81.2,4,0,Slider,Left,Strike
SF,PIT,hit_into_play,single,89,4,0,Sinker,Left,X
SF,PIT,hit_into_play,field_out,85.7,3,2,Changeup,Right,X
SF,PIT,foul,,80.8,3,2,Slider,Right,Strike
SF,PIT,ball,,81.5,3,2,Slider,Right,Ball
SF,PIT,blocked_ball,,81.9,3,2,Slider,Right,Ball
SF,PIT,called_strike,,89,3,2,Sinker,Right,Strike
SF,PIT,hit_into_play,field_out,92.1,3,1,Sinker,Left,X
SF,PIT,swinging_strike,strikeout,86.1,3,0,Changeup,Left,Strike
SF,PIT,ball,,82,3,0,Slider,Left,Ball
SF,PIT,blocked_ball,,86.5,3,0,Changeup,Left,Ball
SF,PIT,foul,,86.5,3,0,Changeup,Left,Strike
SF,PIT,swinging_strike,,85.8,3,0,Changeup,Left,Strike
SF,PIT,called_strike,,82.7,3,0,Slider,Left,Strike
SF,PIT,hit_into_play,double,86.3,3,0,Changeup,Left,X
SF,PIT,swinging_strike,,85.8,3,0,Changeup,Left,Strike
SF,PIT,ball,,91.3,3,0,Sinker,Left,Ball
SF,PIT,ball,,89.8,3,0,Sinker,Left,Ball
SF,PIT,hit_into_play,field_out,91.4,2,2,Sinker,Left,X
SF,PIT,hit_into_play,field_out,87.6,2,1,Changeup,Left,X
SF,PIT,called_strike,,82.4,2,1,Slider,Left,Strike
SF,PIT,called_strike,,92.1,2,1,Sinker,Left,Strike
SF,PIT,ball,,91.5,2,1,Sinker,Left,Ball
SF,PIT,ball,,80.9,2,1,Slider,Left,Ball
SF,PIT,called_strike,strikeout,85.8,2,0,Changeup,Left,Strike
SF,PIT,ball,,85.9,2,0,Changeup,Left,Ball
SF,PIT,called_strike,,85.8,2,0,Changeup,Left,Strike
SF,PIT,called_strike,,81.6,2,0,Slider,Left,Strike
SF,PIT,hit_into_play,field_out,92.6,1,2,Sinker,Left,X
SF,PIT,swinging_strike,strikeout,88.2,1,1,Changeup,Left,Strike
SF,PIT,swinging_strike,,87.9,1,1,Changeup,Left,Strike
SF,PIT,swinging_strike,,82.6,1,1,Slider,Left,Strike
SF,PIT,called_strike,strikeout,91.3,1,0,Sinker,Right,Strike
SF,PIT,foul,,93.2,1,0,Sinker,Right,Strike
SF,PIT,foul,,81.9,1,0,Slider,Right,Strike
SF,PIT,ball,,82.1,1,0,Slider,Right,Ball
SF,PIT,ball,,92.8,1,0,Sinker,Right,Ball
SF,PIT,ball,,82.5,1,0,Slider,Right,Ball
SF,PIT,swinging_strike,,82.9,1,0,Slider,Right,Strike
SF,PIT,called_strike,,91.4,1,0,Sinker,Right,Strike
OAK,SF,hit_into_play,field_out,90.2,7,2,Sinker,Right,X
OAK,SF,ball,,89.9,7,2,Sinker,Right,Ball
OAK,SF,foul,,84.7,7,2,Changeup,Right,Strike
OAK,SF,ball,,83.6,7,2,Slider,Right,Ball
OAK,SF,hit_into_play,force_out,85.4,7,1,Changeup,Left,X
OAK,SF,hit_into_play,force_out,85.7,7,0,Changeup,Left,X
OAK,SF,blocked_ball,,81.6,7,0,Slider,Left,Ball
OAK,SF,swinging_strike,,86,7,0,Changeup,Left,Strike
OAK,SF,called_strike,,81.1,7,0,Slider,Left,Strike
OAK,SF,hit_into_play,single,91.7,7,0,Sinker,Right,X
OAK,SF,foul,,90.9,7,0,Sinker,Right,Strike
OAK,SF,ball,walk,84.4,7,0,Changeup,Left,Ball
OAK,SF,ball,,80.9,7,0,Slider,Left,Ball
OAK,SF,ball,,80.5,7,0,Slider,Left,Ball
OAK,SF,swinging_strike,,82.5,7,0,Slider,Left,Strike
OAK,SF,swinging_strike,,85.6,7,0,Changeup,Left,Strike
OAK,SF,ball,,83.3,7,0,Changeup,Left,Ball
OAK,SF,hit_into_play,field_out,86.1,6,2,Changeup,Right,X
OAK,SF,called_strike,,89.8,6,2,Sinker,Right,Strike
OAK,SF,hit_into_play,grounded_into_double_play,85.4,6,0,Changeup,Left,X
OAK,SF,hit_into_play,single,80.9,6,0,Slider,Left,X
OAK,SF,hit_into_play,force_out,90,5,2,Sinker,Right,X
OAK,SF,called_strike,,91.3,5,2,Sinker,Right,Strike
OAK,SF,ball,,86.1,5,2,Changeup,Right,Ball
OAK,SF,ball,,82,5,2,Slider,Right,Ball
OAK,SF,ball,,85,5,2,Changeup,Right,Ball
OAK,SF,hit_into_play,field_out,91.6,5,1,Sinker,Right,X
OAK,SF,called_strike,,91.2,5,1,Sinker,Right,Strike
OAK,SF,hit_into_play,field_out,90.6,5,0,Sinker,Left,X
OAK,SF,hit_into_play,single,85.9,5,0,Changeup,Left,X
OAK,SF,blocked_ball,,81.8,5,0,Slider,Left,Ball
OAK,SF,swinging_strike,,82.8,5,0,Slider,Left,Strike
OAK,SF,foul_tip,,85.7,5,0,Changeup,Left,Strike
OAK,SF,ball,,90.5,5,0,Sinker,Left,Ball
OAK,SF,hit_into_play,field_error,81.8,5,0,Slider,Right,X
OAK,SF,ball,,82.9,5,0,Slider,Right,Ball
OAK,SF,swinging_strike,,81.3,5,0,Slider,Right,Strike
OAK,SF,foul,,90.4,5,0,Sinker,Right,Strike
OAK,SF,hit_into_play,double,90.9,5,0,Sinker,Left,X
OAK,SF,called_strike,,85.7,5,0,Changeup,Left,Strike
OAK,SF,hit_into_play,field_out,81,4,2,Slider,Right,X
